GEO.display-label Geography,Zip, HC03_EST_VC02 Median income (dollars); Estimate; Households 
ZCTA5,02915," $59,301.00 "
ZCTA5,02916," $70,184.00 "
ZCTA5,02917," $83,010.00 "
ZCTA5,02919," $60,574.00 "
ZCTA5,02920," $53,159.00 "
ZCTA5,02921," $103,838.00 "
ZCTA5,03031," $125,445.00 "
ZCTA5,03032," $114,041.00 "
ZCTA5,03033," $127,222.00 "
ZCTA5,03034," $95,430.00 "
ZCTA5,03036," $122,083.00 "
ZCTA5,03037," $92,598.00 "
ZCTA5,03038," $68,322.00 "
ZCTA5,03042," $74,268.00 "
ZCTA5,03043," $93,281.00 "
ZCTA5,03044," $91,486.00 "
ZCTA5,03045," $83,556.00 "
ZCTA5,03046," $102,375.00 "
ZCTA5,03047," $71,429.00 "
ZCTA5,03048," $70,529.00 "
ZCTA5,03049," $126,379.00 "
ZCTA5,03051," $93,181.00 "
ZCTA5,03052," $93,351.00 "
ZCTA5,03053," $97,604.00 "
ZCTA5,03054," $97,400.00 "
ZCTA5,03055," $73,557.00 "
ZCTA5,03057," $104,327.00 "
ZCTA5,03060," $49,469.00 "
ZCTA5,03062," $88,967.00 "
ZCTA5,03063," $79,116.00 "
ZCTA5,03064," $65,988.00 "
ZCTA5,03070," $104,754.00 "
ZCTA5,03071," $84,477.00 "
ZCTA5,03076," $102,577.00 "
ZCTA5,03077," $67,303.00 "
ZCTA5,03079," $81,202.00 "
ZCTA5,03082," $85,139.00 "
ZCTA5,03084," $79,821.00 "
ZCTA5,03086," $74,198.00 "
ZCTA5,03087," $117,468.00 "
ZCTA5,03101," $29,943.00 "
ZCTA5,03102," $52,677.00 "
ZCTA5,03103," $53,778.00 "
ZCTA5,03104," $62,251.00 "
ZCTA5,03106," $85,952.00 "
ZCTA5,03109," $82,075.00 "
ZCTA5,03110," $127,945.00 "
ZCTA5,03215," $98,125.00 "
ZCTA5,03216," $63,984.00 "
ZCTA5,03217," $42,300.00 "
ZCTA5,03218," $108,958.00 "
ZCTA5,03220," $64,926.00 "
ZCTA5,03221," $62,381.00 "
ZCTA5,03222," $55,424.00 "
ZCTA5,03223," $63,906.00 "
ZCTA5,03224," $81,818.00 "
ZCTA5,03225," $70,000.00 "
ZCTA5,03226," $66,250.00 "
ZCTA5,03227," $73,750.00 "
ZCTA5,03229," $84,456.00 "
ZCTA5,03230," $62,466.00 "
ZCTA5,03231," $84,097.00 "
ZCTA5,03233," $107,143.00 "
ZCTA5,03234," $67,008.00 "
ZCTA5,03235," $48,429.00 "
ZCTA5,03237," $74,460.00 "
ZCTA5,03238," $30,156.00 "
ZCTA5,03240," $54,000.00 "
ZCTA5,03241," $65,375.00 "
ZCTA5,03242," $69,609.00 "
ZCTA5,03243," $73,971.00 "
ZCTA5,03244," $69,438.00 "
ZCTA5,03245," $68,409.00 "
ZCTA5,03246," $52,702.00 "
ZCTA5,03249," $73,660.00 "
ZCTA5,03251," $50,238.00 "
ZCTA5,03253," $68,240.00 "
ZCTA5,03254," $75,507.00 "
ZCTA5,03255," $89,279.00 "
ZCTA5,03256," $75,030.00 "
ZCTA5,03257," $73,068.00 "
ZCTA5,03258," $80,147.00 "
ZCTA5,03259," $52,250.00 "
ZCTA5,03260," $99,375.00 "
ZCTA5,03261," $86,632.00 "
ZCTA5,03262," $54,224.00 "
ZCTA5,03263," $49,256.00 "
ZCTA5,03264," $41,688.00 "
ZCTA5,03266," $56,767.00 "
ZCTA5,03268," $73,929.00 "
ZCTA5,03269," $77,000.00 "
ZCTA5,03273," $89,423.00 "
ZCTA5,03275," $71,576.00 "
ZCTA5,03276," $59,983.00 "
ZCTA5,03278," $76,406.00 "
ZCTA5,03279," $50,833.00 "
ZCTA5,03280," $73,333.00 "
ZCTA5,03281," $90,024.00 "
ZCTA5,03282," $63,295.00 "
ZCTA5,03284," $76,364.00 "
ZCTA5,03285," $63,702.00 "
ZCTA5,03287," $66,250.00 "
ZCTA5,03290," $104,063.00 "
ZCTA5,03291,
ZCTA5,03293," $36,894.00 "
ZCTA5,03301," $60,420.00 "
ZCTA5,03303," $65,879.00 "
ZCTA5,03304," $109,947.00 "
ZCTA5,03307," $67,072.00 "
ZCTA5,03431," $55,902.00 "
ZCTA5,03440," $62,614.00 "
ZCTA5,03441," $36,154.00 "
ZCTA5,03442," $59,881.00 "
ZCTA5,03443," $81,781.00 "
ZCTA5,03444," $71,250.00 "
ZCTA5,03445," $60,833.00 "
ZCTA5,03446," $59,611.00 "
ZCTA5,03447," $51,767.00 "
ZCTA5,03448," $62,813.00 "
ZCTA5,03449," $73,409.00 "
ZCTA5,03450," $67,266.00 "
ZCTA5,03451," $57,670.00 "
ZCTA5,03452," $59,698.00 "
ZCTA5,03455," $56,689.00 "
ZCTA5,03456," $60,833.00 "
ZCTA5,03457," $67,159.00 "
ZCTA5,03458," $77,688.00 "
ZCTA5,03461," $68,250.00 "
ZCTA5,03462," $64,167.00 "
ZCTA5,03464," $85,096.00 "
ZCTA5,03465," $60,200.00 "
ZCTA5,03466," $75,296.00 "
ZCTA5,03467," $90,438.00 "
ZCTA5,03470," $54,821.00 "
ZCTA5,03561," $39,504.00 "
ZCTA5,03570," $37,969.00 "
ZCTA5,03574," $54,500.00 "
ZCTA5,03575," $103,214.00 "
ZCTA5,03576," $49,028.00 "
ZCTA5,03579," $44,167.00 "
ZCTA5,03580," $72,361.00 "
ZCTA5,03581," $58,063.00 "
ZCTA5,03582," $39,830.00 "
ZCTA5,03583," $56,071.00 "
ZCTA5,03584," $49,390.00 "
ZCTA5,03585," $53,654.00 "
ZCTA5,03586," $73,854.00 "
ZCTA5,03588," $50,375.00 "
ZCTA5,03590," $32,788.00 "
ZCTA5,03592," $41,522.00 "
ZCTA5,03593," $70,938.00 "
ZCTA5,03595," $57,212.00 "
ZCTA5,03597," $27,868.00 "
ZCTA5,03598," $45,843.00 "
ZCTA5,03601," $44,861.00 "
ZCTA5,03602," $64,491.00 "
ZCTA5,03603," $50,699.00 "
ZCTA5,03604," $86,406.00 "
ZCTA5,03605," $63,958.00 "
ZCTA5,03607," $61,429.00 "
ZCTA5,03608," $69,375.00 "
ZCTA5,03609," $73,654.00 "
ZCTA5,03740," $67,188.00 "
ZCTA5,03741," $64,023.00 "
ZCTA5,03743," $47,009.00 "
ZCTA5,03745," $75,000.00 "
ZCTA5,03746," $100,625.00 "
ZCTA5,03748," $82,950.00 "
ZCTA5,03750," $168,100.00 "
ZCTA5,03751," $32,361.00 "
ZCTA5,03752," $60,417.00 "
ZCTA5,03753," $104,735.00 "
ZCTA5,03754,
ZCTA5,03755," $101,825.00 "
ZCTA5,03765," $62,356.00 "
ZCTA5,03766," $67,597.00 "
ZCTA5,03768," $108,558.00 "
ZCTA5,03770," $88,438.00 "
ZCTA5,03771," $62,500.00 "
ZCTA5,03773," $59,745.00 "
ZCTA5,03774," $54,744.00 "
ZCTA5,03777," $81,250.00 "
ZCTA5,03779," $69,479.00 "
ZCTA5,03780,
ZCTA5,03781," $82,802.00 "
ZCTA5,03782," $69,630.00 "
ZCTA5,03784," $52,747.00 "
ZCTA5,03785," $43,625.00 "
ZCTA5,03801," $73,561.00 "
ZCTA5,03809," $74,400.00 "
ZCTA5,03810," $84,241.00 "
ZCTA5,03811," $106,938.00 "
ZCTA5,03812," $34,561.00 "
ZCTA5,03813," $60,328.00 "
ZCTA5,03814," $34,750.00 "
ZCTA5,03816," $56,029.00 "
ZCTA5,03817,
ZCTA5,03818," $45,481.00 "
ZCTA5,03819," $88,485.00 "
ZCTA5,03820," $65,855.00 "
ZCTA5,03823," $108,542.00 "
ZCTA5,03824," $74,267.00 "
ZCTA5,03825," $84,519.00 "
ZCTA5,03826," $79,722.00 "
ZCTA5,03827," $99,561.00 "
ZCTA5,03830," $57,157.00 "
ZCTA5,03832," $71,447.00 "
ZCTA5,03833," $84,883.00 "
ZCTA5,03835," $60,562.00 "
ZCTA5,03836," $59,330.00 "
ZCTA5,03837," $66,297.00 "
ZCTA5,03838," $55,996.00 "
ZCTA5,03839," $58,438.00 "
ZCTA5,03840," $106,763.00 "
ZCTA5,03841," $91,045.00 "
ZCTA5,03842," $78,454.00 "
ZCTA5,03844," $129,141.00 "
ZCTA5,03845," $60,800.00 "
ZCTA5,03846," $62,875.00 "
ZCTA5,03847," $88,285.00 "
ZCTA5,03848," $93,154.00 "
ZCTA5,03849," $55,714.00 "
ZCTA5,03850," $74,297.00 "
ZCTA5,03851," $66,950.00 "
ZCTA5,03852," $67,734.00 "
ZCTA5,03853," $53,438.00 "
ZCTA5,03854," $113,281.00 "
ZCTA5,03855," $77,596.00 "
ZCTA5,03856," $122,750.00 "
ZCTA5,03857," $69,107.00 "
ZCTA5,03858," $105,288.00 "
ZCTA5,03860," $59,442.00 "
ZCTA5,03861," $108,462.00 "
ZCTA5,03862," $103,520.00 "
ZCTA5,03864," $53,295.00 "
ZCTA5,03865," $84,125.00 "
ZCTA5,03867," $53,022.00 "
ZCTA5,03868," $61,094.00 "
ZCTA5,03869," $74,697.00 "
ZCTA5,03870," $105,645.00 "
ZCTA5,03871,
ZCTA5,03872," $62,545.00 "
ZCTA5,03873," $102,358.00 "
ZCTA5,03874," $62,005.00 "
ZCTA5,03875," $80,234.00 "
ZCTA5,03878," $62,723.00 "
ZCTA5,03882," $50,000.00 "
ZCTA5,03883," $30,450.00 "
ZCTA5,03884," $102,688.00 "
ZCTA5,03885," $106,250.00 "
ZCTA5,03886," $54,560.00 "
ZCTA5,03887," $73,011.00 "
ZCTA5,03890," $58,708.00 "
ZCTA5,03894," $50,907.00 "
ZCTA5,03901," $72,731.00 "
ZCTA5,03902," $76,176.00 "
ZCTA5,03903," $82,587.00 "
ZCTA5,03904," $72,228.00 "
ZCTA5,03905," $79,911.00 "
ZCTA5,03906," $75,000.00 "
ZCTA5,03907," $67,833.00 "
ZCTA5,03908," $88,438.00 "
ZCTA5,03909," $87,329.00 "
ZCTA5,03910," $57,281.00 "
ZCTA5,03911,
ZCTA5,04001," $62,659.00 "
ZCTA5,04002," $65,347.00 "
ZCTA5,04003," $84,250.00 "
ZCTA5,04005," $51,118.00 "
ZCTA5,04006,
ZCTA5,04008," $70,355.00 "
ZCTA5,04009," $48,524.00 "
ZCTA5,04010," $52,986.00 "
ZCTA5,04011," $58,125.00 "
ZCTA5,04015," $51,842.00 "
ZCTA5,04017," $61,250.00 "
ZCTA5,04019,
ZCTA5,04020," $38,875.00 "
ZCTA5,04021," $106,375.00 "
ZCTA5,04022," $60,179.00 "
ZCTA5,04024," $67,574.00 "
ZCTA5,04027," $65,750.00 "
ZCTA5,04029," $55,583.00 "
ZCTA5,04030," $66,469.00 "
ZCTA5,04032," $79,500.00 "
ZCTA5,04037," $42,500.00 "
ZCTA5,04038," $76,267.00 "
ZCTA5,04039," $70,529.00 "
ZCTA5,04040," $44,613.00 "
ZCTA5,04041," $41,857.00 "
ZCTA5,04042," $55,433.00 "
ZCTA5,04043," $73,105.00 "
ZCTA5,04046," $68,587.00 "
ZCTA5,04047," $51,023.00 "
ZCTA5,04048," $51,790.00 "
ZCTA5,04049," $63,773.00 "
ZCTA5,04050," $64,167.00 "
ZCTA5,04051," $55,781.00 "
ZCTA5,04055," $62,083.00 "
ZCTA5,04056," $52,813.00 "
ZCTA5,04057,
ZCTA5,04061," $72,930.00 "
ZCTA5,04062," $72,893.00 "
ZCTA5,04063," $41,786.00 "
ZCTA5,04064," $50,843.00 "
ZCTA5,04066," $76,912.00 "
ZCTA5,04068," $43,824.00 "
ZCTA5,04069," $83,700.00 "
ZCTA5,04071," $72,717.00 "
ZCTA5,04072," $63,750.00 "
ZCTA5,04073," $43,974.00 "
ZCTA5,04074," $90,040.00 "
ZCTA5,04076," $65,417.00 "
ZCTA5,04079," $72,247.00 "
ZCTA5,04083," $51,599.00 "
ZCTA5,04084," $73,523.00 "
ZCTA5,04085," $65,000.00 "
ZCTA5,04086," $73,937.00 "
ZCTA5,04087," $53,117.00 "
ZCTA5,04088," $49,063.00 "
ZCTA5,04090," $65,230.00 "
ZCTA5,04091," $50,833.00 "
ZCTA5,04092," $51,062.00 "
ZCTA5,04093," $65,762.00 "
ZCTA5,04095," $42,083.00 "
ZCTA5,04096," $77,695.00 "
ZCTA5,04097," $94,058.00 "
ZCTA5,04101," $38,876.00 "
ZCTA5,04102," $49,426.00 "
ZCTA5,04103," $63,804.00 "
ZCTA5,04105," $107,194.00 "
ZCTA5,04106," $59,979.00 "
ZCTA5,04107," $106,343.00 "
ZCTA5,04108," $67,000.00 "
ZCTA5,04109," $62,589.00 "
ZCTA5,04110," $162,227.00 "
ZCTA5,04210," $48,363.00 "
ZCTA5,04216," $42,500.00 "
ZCTA5,04217," $47,333.00 "
ZCTA5,04219," $45,813.00 "
ZCTA5,04220," $45,663.00 "
ZCTA5,04221," $50,417.00 "
ZCTA5,04222," $73,750.00 "
ZCTA5,04224," $33,445.00 "
ZCTA5,04226," $50,096.00 "
ZCTA5,04227," $36,324.00 "
ZCTA5,04228,
ZCTA5,04231," $45,313.00 "
ZCTA5,04234," $29,516.00 "
ZCTA5,04236," $66,303.00 "
ZCTA5,04237," $73,906.00 "
ZCTA5,04238," $58,250.00 "
ZCTA5,04239," $59,769.00 "
ZCTA5,04240," $39,890.00 "
ZCTA5,04250," $48,199.00 "
ZCTA5,04252," $58,179.00 "
ZCTA5,04253," $57,944.00 "
ZCTA5,04254," $31,154.00 "
ZCTA5,04255," $63,250.00 "
ZCTA5,04256," $60,462.00 "
ZCTA5,04257," $44,306.00 "
ZCTA5,04258," $67,961.00 "
ZCTA5,04259," $66,985.00 "
ZCTA5,04260," $65,446.00 "
ZCTA5,04261," $53,125.00 "
ZCTA5,04263," $53,705.00 "
ZCTA5,04265," $56,050.00 "
ZCTA5,04267," $83,000.00 "
ZCTA5,04268," $41,034.00 "
ZCTA5,04270," $51,359.00 "
ZCTA5,04271,
ZCTA5,04274," $63,359.00 "
ZCTA5,04275," $47,750.00 "
ZCTA5,04276," $30,777.00 "
ZCTA5,04280," $60,225.00 "
ZCTA5,04281," $42,857.00 "
ZCTA5,04282," $61,688.00 "
ZCTA5,04284," $64,773.00 "
ZCTA5,04285," $49,219.00 "
ZCTA5,04286,
ZCTA5,04287," $55,125.00 "
ZCTA5,04289," $44,531.00 "
ZCTA5,04290," $54,010.00 "
ZCTA5,04292," $48,750.00 "
ZCTA5,04294," $45,158.00 "
ZCTA5,04330," $44,127.00 "
ZCTA5,04342," $70,129.00 "
ZCTA5,04343,
ZCTA5,04344," $34,845.00 "
ZCTA5,04345," $54,180.00 "
ZCTA5,04346," $46,893.00 "
ZCTA5,04347," $54,464.00 "
ZCTA5,04348," $53,830.00 "
ZCTA5,04349," $61,667.00 "
ZCTA5,04350," $69,706.00 "
ZCTA5,04351," $70,455.00 "
ZCTA5,04352," $53,906.00 "
ZCTA5,04353," $45,147.00 "
ZCTA5,04354," $48,882.00 "
ZCTA5,04355," $74,559.00 "
ZCTA5,04357," $51,563.00 "
ZCTA5,04358," $53,257.00 "
ZCTA5,04359,
ZCTA5,04360," $50,938.00 "
ZCTA5,04363," $55,025.00 "
ZCTA5,04364," $67,207.00 "
ZCTA5,04401," $46,493.00 "
ZCTA5,04406," $37,188.00 "
ZCTA5,04408," $49,375.00 "
ZCTA5,04410," $45,063.00 "
ZCTA5,04411," $51,172.00 "
ZCTA5,04412," $56,354.00 "
ZCTA5,04413," $46,917.00 "
ZCTA5,04414," $36,713.00 "
ZCTA5,04415," $34,583.00 "
ZCTA5,04416," $38,125.00 "
ZCTA5,04417," $32,955.00 "
ZCTA5,04418," $43,021.00 "
ZCTA5,04419," $62,716.00 "
ZCTA5,04421," $55,313.00 "
ZCTA5,04422," $50,417.00 "
ZCTA5,04424," $32,333.00 "
ZCTA5,04426," $43,395.00 "
ZCTA5,04427," $54,000.00 "
ZCTA5,04428," $56,702.00 "
ZCTA5,04429," $58,726.00 "
ZCTA5,04430," $37,542.00 "
ZCTA5,04431," $53,750.00 "
ZCTA5,04434," $46,528.00 "
ZCTA5,04435," $45,789.00 "
ZCTA5,04438," $43,438.00 "
ZCTA5,04441," $48,426.00 "
ZCTA5,04442,
ZCTA5,04443," $37,500.00 "
ZCTA5,04444," $76,087.00 "
ZCTA5,04448," $39,688.00 "
ZCTA5,04449," $51,523.00 "
ZCTA5,04450," $61,761.00 "
ZCTA5,04451," $30,536.00 "
ZCTA5,04453," $39,605.00 "
ZCTA5,04454,
ZCTA5,04455," $42,917.00 "
ZCTA5,04456," $57,326.00 "
ZCTA5,04457," $39,842.00 "
ZCTA5,04459," $32,279.00 "
ZCTA5,04460," $40,583.00 "
ZCTA5,04461," $60,075.00 "
ZCTA5,04462," $33,266.00 "
ZCTA5,04463," $30,388.00 "
ZCTA5,04464," $38,125.00 "
ZCTA5,04468," $38,077.00 "
ZCTA5,04469,
ZCTA5,04471," $37,167.00 "
ZCTA5,04472," $55,815.00 "
ZCTA5,04473," $44,427.00 "
ZCTA5,04474," $57,127.00 "
ZCTA5,04475," $42,031.00 "
ZCTA5,04476," $47,188.00 "
ZCTA5,04478," $29,844.00 "
ZCTA5,04479," $41,711.00 "
ZCTA5,04481," $39,779.00 "
ZCTA5,04485," $60,625.00 "
ZCTA5,04487," $32,083.00 "
ZCTA5,04488," $64,141.00 "
ZCTA5,04489," $52,125.00 "
ZCTA5,04490," $48,750.00 "
ZCTA5,04491," $33,750.00 "
ZCTA5,04492," $42,500.00 "
ZCTA5,04493," $48,344.00 "
ZCTA5,04495," $39,450.00 "
ZCTA5,04496," $68,571.00 "
ZCTA5,04497," $26,429.00 "
ZCTA5,04530," $47,760.00 "
ZCTA5,04535," $65,833.00 "
ZCTA5,04537," $62,117.00 "
ZCTA5,04538," $44,013.00 "
ZCTA5,04539," $56,364.00 "
ZCTA5,04541," $171,406.00 "
ZCTA5,04543," $54,671.00 "
ZCTA5,04544," $65,938.00 "
ZCTA5,04547," $54,948.00 "
ZCTA5,04548," $60,417.00 "
ZCTA5,04551," $60,556.00 "
ZCTA5,04553," $64,216.00 "
ZCTA5,04554," $48,194.00 "
ZCTA5,04555," $59,348.00 "
ZCTA5,04556," $57,798.00 "
ZCTA5,04558," $85,536.00 "
ZCTA5,04562," $72,431.00 "
ZCTA5,04563," $54,028.00 "
ZCTA5,04564," $63,125.00 "
ZCTA5,04568," $42,875.00 "
ZCTA5,04570,
ZCTA5,04571," $47,029.00 "
ZCTA5,04572," $40,045.00 "
ZCTA5,04573," $60,833.00 "
ZCTA5,04574," $48,355.00 "
ZCTA5,04575," $138,333.00 "
ZCTA5,04576," $50,074.00 "
ZCTA5,04578," $45,130.00 "
ZCTA5,04579," $74,148.00 "
ZCTA5,04605," $52,645.00 "
ZCTA5,04606," $37,656.00 "
ZCTA5,04607," $48,063.00 "
ZCTA5,04609," $53,053.00 "
ZCTA5,04611," $50,192.00 "
ZCTA5,04612," $60,000.00 "
ZCTA5,04613," $72,083.00 "
ZCTA5,04614," $48,043.00 "
ZCTA5,04616," $44,219.00 "
ZCTA5,04617," $60,833.00 "
ZCTA5,04619," $34,845.00 "
ZCTA5,04622," $40,156.00 "
ZCTA5,04623," $45,885.00 "
ZCTA5,04624," $50,795.00 "
ZCTA5,04625," $43,000.00 "
ZCTA5,04626," $49,853.00 "
ZCTA5,04627," $46,652.00 "
ZCTA5,04628," $44,653.00 "
ZCTA5,04629,
ZCTA5,04630," $40,893.00 "
ZCTA5,04631," $29,375.00 "
ZCTA5,04634," $40,953.00 "
ZCTA5,04635," $63,250.00 "
ZCTA5,04637," $45,179.00 "
ZCTA5,04640," $45,473.00 "
ZCTA5,04642," $86,563.00 "
ZCTA5,04643," $37,446.00 "
ZCTA5,04644,
ZCTA5,04645,
ZCTA5,04646," $56,071.00 "
ZCTA5,04648," $41,136.00 "
ZCTA5,04649," $37,941.00 "
ZCTA5,04650,
ZCTA5,04652," $34,301.00 "
ZCTA5,04653," $41,394.00 "
ZCTA5,04654," $38,232.00 "
ZCTA5,04655," $53,125.00 "
ZCTA5,04657," $49,063.00 "
ZCTA5,04658," $39,457.00 "
ZCTA5,04660," $77,250.00 "
ZCTA5,04662," $53,542.00 "
ZCTA5,04664," $45,000.00 "
ZCTA5,04666," $42,885.00 "
ZCTA5,04667," $37,083.00 "
ZCTA5,04668," $32,500.00 "
ZCTA5,04669," $54,531.00 "
ZCTA5,04671," $63,929.00 "
ZCTA5,04673," $38,750.00 "
ZCTA5,04674," $62,917.00 "
ZCTA5,04675,
ZCTA5,04676," $46,042.00 "
ZCTA5,04677," $56,719.00 "
ZCTA5,04679," $57,188.00 "
ZCTA5,04680," $39,375.00 "
ZCTA5,04681," $40,375.00 "
ZCTA5,04683," $72,589.00 "
ZCTA5,04684," $58,625.00 "
ZCTA5,04685," $62,188.00 "
ZCTA5,04686," $33,750.00 "
ZCTA5,04691," $54,375.00 "
ZCTA5,04693," $38,875.00 "
ZCTA5,04694," $45,694.00 "
ZCTA5,04730," $40,833.00 "
ZCTA5,04732," $39,420.00 "
ZCTA5,04733," $48,750.00 "
ZCTA5,04734," $45,438.00 "
ZCTA5,04735," $44,583.00 "
ZCTA5,04736," $39,933.00 "
ZCTA5,04739," $37,031.00 "
ZCTA5,04740," $40,455.00 "
ZCTA5,04741,
ZCTA5,04742," $30,076.00 "
ZCTA5,04743," $41,070.00 "
ZCTA5,04745," $48,542.00 "
ZCTA5,04746," $29,643.00 "
ZCTA5,04747," $37,933.00 "
ZCTA5,04750," $38,413.00 "
ZCTA5,04756," $38,354.00 "
ZCTA5,04757," $53,784.00 "
ZCTA5,04758," $39,464.00 "
ZCTA5,04760," $37,500.00 "
ZCTA5,04761," $49,500.00 "
ZCTA5,04762," $36,591.00 "
ZCTA5,04763," $37,000.00 "
ZCTA5,04764," $45,625.00 "
ZCTA5,04765," $36,250.00 "
ZCTA5,04766," $42,917.00 "
ZCTA5,04768," $42,292.00 "
ZCTA5,04769," $37,036.00 "
ZCTA5,04772," $36,583.00 "
ZCTA5,04773," $57,039.00 "
ZCTA5,04774," $26,953.00 "
ZCTA5,04776," $40,435.00 "
ZCTA5,04777," $31,625.00 "
ZCTA5,04779," $32,500.00 "
ZCTA5,04780," $43,409.00 "
ZCTA5,04781," $36,417.00 "
ZCTA5,04783," $38,750.00 "
ZCTA5,04785," $29,583.00 "
ZCTA5,04786," $45,286.00 "
ZCTA5,04787," $37,614.00 "
ZCTA5,04841," $40,486.00 "
ZCTA5,04843," $52,500.00 "
ZCTA5,04847," $56,563.00 "
ZCTA5,04848," $59,635.00 "
ZCTA5,04849," $57,635.00 "
ZCTA5,04851," $33,750.00 "
ZCTA5,04852," $44,375.00 "
ZCTA5,04853," $63,125.00 "
ZCTA5,04854," $57,407.00 "
ZCTA5,04855," $125,714.00 "
ZCTA5,04856," $62,625.00 "
ZCTA5,04858," $54,107.00 "
ZCTA5,04859," $50,529.00 "
ZCTA5,04860," $60,658.00 "
ZCTA5,04861," $46,993.00 "
ZCTA5,04862," $55,719.00 "
ZCTA5,04863," $52,045.00 "
ZCTA5,04864," $57,000.00 "
ZCTA5,04901," $41,399.00 "
ZCTA5,04910," $48,571.00 "
ZCTA5,04911," $33,866.00 "
ZCTA5,04912," $32,159.00 "
ZCTA5,04915," $52,226.00 "
ZCTA5,04917," $73,144.00 "
ZCTA5,04918," $52,031.00 "
ZCTA5,04920," $32,684.00 "
ZCTA5,04921," $34,485.00 "
ZCTA5,04922," $36,250.00 "
ZCTA5,04923," $29,821.00 "
ZCTA5,04924," $42,332.00 "
ZCTA5,04925," $55,313.00 "
ZCTA5,04926,
ZCTA5,04927," $46,625.00 "
ZCTA5,04928," $36,719.00 "
ZCTA5,04929," $38,750.00 "
ZCTA5,04930," $33,990.00 "
ZCTA5,04932," $51,797.00 "
ZCTA5,04933,
ZCTA5,04936," $72,500.00 "
ZCTA5,04937," $46,332.00 "
ZCTA5,04938," $40,439.00 "
ZCTA5,04939," $43,750.00 "
ZCTA5,04940,
ZCTA5,04941," $51,389.00 "
ZCTA5,04942," $30,352.00 "
ZCTA5,04943," $31,472.00 "
ZCTA5,04944,
ZCTA5,04945," $36,667.00 "
ZCTA5,04947," $48,194.00 "
ZCTA5,04949," $37,262.00 "
ZCTA5,04950," $40,080.00 "
ZCTA5,04951," $42,250.00 "
ZCTA5,04952," $49,267.00 "
ZCTA5,04953," $47,750.00 "
ZCTA5,04955," $51,364.00 "
ZCTA5,04956," $51,786.00 "
ZCTA5,04957," $48,549.00 "
ZCTA5,04958," $50,511.00 "
ZCTA5,04961," $44,688.00 "
ZCTA5,04962," $65,370.00 "
ZCTA5,04963," $50,082.00 "
ZCTA5,04964,
ZCTA5,04965," $45,769.00 "
ZCTA5,04966," $36,477.00 "
ZCTA5,04967," $47,765.00 "
ZCTA5,04969," $52,404.00 "
ZCTA5,04970," $48,981.00 "
ZCTA5,04971," $53,199.00 "
ZCTA5,04973," $48,500.00 "
ZCTA5,04974," $34,242.00 "
ZCTA5,04975,
ZCTA5,04976," $35,884.00 "
ZCTA5,04978," $60,927.00 "
ZCTA5,04979," $54,417.00 "
ZCTA5,04981," $56,078.00 "
ZCTA5,04982," $35,893.00 "
ZCTA5,04983," $35,921.00 "
ZCTA5,04984," $41,000.00 "
ZCTA5,04985," $21,875.00 "
ZCTA5,04986," $46,875.00 "
ZCTA5,04987," $37,344.00 "
ZCTA5,04988," $40,288.00 "
ZCTA5,04989," $55,759.00 "
ZCTA5,04992,
ZCTA5,05001," $62,480.00 "
ZCTA5,05031," $81,250.00 "
ZCTA5,05032," $53,365.00 "
ZCTA5,05033," $48,980.00 "
ZCTA5,05034," $76,161.00 "
ZCTA5,05035," $54,792.00 "
ZCTA5,05036," $59,688.00 "
ZCTA5,05037," $77,019.00 "
ZCTA5,05038," $48,864.00 "
ZCTA5,05039," $51,406.00 "
ZCTA5,05040," $68,015.00 "
ZCTA5,05041," $66,293.00 "
ZCTA5,05042,
ZCTA5,05043," $67,083.00 "
ZCTA5,05045," $65,163.00 "
ZCTA5,05046," $48,550.00 "
ZCTA5,05048," $61,449.00 "
ZCTA5,05050,
ZCTA5,05051," $49,375.00 "
ZCTA5,05052," $53,990.00 "
ZCTA5,05053," $101,875.00 "
ZCTA5,05055," $108,711.00 "
ZCTA5,05056," $58,750.00 "
ZCTA5,05058," $58,906.00 "
ZCTA5,05059,
ZCTA5,05060," $54,485.00 "
ZCTA5,05061," $62,135.00 "
ZCTA5,05062," $48,942.00 "
ZCTA5,05065," $59,803.00 "
ZCTA5,05067," $121,000.00 "
ZCTA5,05068," $50,901.00 "
ZCTA5,05069," $59,063.00 "
ZCTA5,05070," $93,333.00 "
ZCTA5,05071,
ZCTA5,05072," $70,078.00 "
ZCTA5,05075," $82,614.00 "
ZCTA5,05076," $46,250.00 "
ZCTA5,05077," $61,953.00 "
ZCTA5,05079," $56,579.00 "
ZCTA5,05081," $25,795.00 "
ZCTA5,05083," $43,958.00 "
ZCTA5,05084," $59,012.00 "
ZCTA5,05086," $54,875.00 "
ZCTA5,05089," $52,549.00 "
ZCTA5,05091," $77,039.00 "
ZCTA5,05101," $42,521.00 "
ZCTA5,05141," $25,469.00 "
ZCTA5,05142," $48,182.00 "
ZCTA5,05143," $47,883.00 "
ZCTA5,05146," $53,281.00 "
ZCTA5,05148," $72,500.00 "
ZCTA5,05149," $49,917.00 "
ZCTA5,05150," $16,944.00 "
ZCTA5,05151," $53,333.00 "
ZCTA5,05152," $81,719.00 "
ZCTA5,05153," $51,500.00 "
ZCTA5,05154," $37,875.00 "
ZCTA5,05155," $43,625.00 "
ZCTA5,05156," $48,576.00 "
ZCTA5,05158," $46,571.00 "
ZCTA5,05161," $72,188.00 "
ZCTA5,05201," $47,276.00 "
ZCTA5,05250," $54,231.00 "
